,text_id,component_tokens,labels
2805,AbstRCT_neoplasm_12657097,This study suggests that flutamide monotherapy can be an acceptable modality as an option for neoadjuvant hormone therapy.,Claim
2806,AbstRCT_neoplasm_12657097,"At a median follow-up of 34 months after prostatectomy, biochemical failure-free survival rate in the flutamide group did not differ from that in the LHRH group.",Premise
2807,AbstRCT_neoplasm_24246508,No effects of the intervention were found for any outcome after one year.,Claim
2808,AbstRCT_neoplasm_24246508,"Supervised compared to unsupervised exercise training resulted in no improvement in health-related quality of life,",Claim
2809,AbstRCT_neoplasm_24246508,"except for the bodily pain domain, four months after lung cancer surgery.",Claim
2810,AbstRCT_neoplasm_24246508,We found no effect of the intervention on 6MWT or lung volumes at any time-point.,Claim
2811,AbstRCT_neoplasm_24246508,"At 12 months, the tendency was reversed, with the CG presenting overall slightly better measures.",Premise
2812,AbstRCT_neoplasm_24246508,"We found a statistically significant effect after four months in the bodily pain domain of SF36, with an estimated mean difference (EMD) of 15.3 (95% CI:4 to 26.6, p=0.01) and a trend in favour of the intervention for role physical functioning (EMD 12.04, 95% CI: -1 to 25.1, p=0.07) and physical component summary (EMD 3.76, 95% CI:-0.1 to 7.6, p=0.06).",Premise
2813,AbstRCT_neoplasm_18520802,"PPX/carboplatin failed to provide superior survival compared with paclitaxel/carboplatin in the first-line treatment of PS 2 patients with NSCLC,",Claim
2814,AbstRCT_neoplasm_18520802,but the results with respect to progression-free survival and overall survival were comparable and the PPX regimen was more convenient.,Claim
2815,AbstRCT_neoplasm_18520802,"Alopecia, arthralgias/myalgias, and cardiac events were significantly less frequent with PPX/carboplatin, whereas grade > or =3 neutropenia and grade 3 neuropathy showed a trend of worsening.",Premise
2816,AbstRCT_neoplasm_18520802,There was no significant difference in the incidence of hypersensitivity reactions despite the absence of routine premedication in the PPX arm.,Premise
2817,AbstRCT_neoplasm_18520802,"Overall survival was similar between treatment arms (hazard ratio, 0.97; log rank p = 0.769).",Premise
2818,AbstRCT_neoplasm_18520802,"Median and 1-year survival rates were 7.9 months and 31%, for PPX versus 8 months and 31% for paclitaxel.",Premise
2819,AbstRCT_neoplasm_18448745,No serious adverse events were reported.,Premise
2820,AbstRCT_neoplasm_18448745,"Compared with PLC, CDB-2914 significantly reduced leiomyoma volume after three cycles, or 90-102 days.",Premise
2821,AbstRCT_neoplasm_18448745,"In this small study, CDB-2914 was well-tolerated without serious adverse events.",Claim
2822,AbstRCT_neoplasm_18448745,"Thus, there may be a role for CDB-2914 in the treatment of leiomyomata.",Claim
2823,AbstRCT_neoplasm_18448745,CDB-2914 treatment resulted in improvements in the concern subscale of the Uterine Fibroid Symptom Quality of Life assessment.,Premise
2824,AbstRCT_neoplasm_23598172,"Median overall survival was 20.1 months (95% CI 16.7-23.4) with axitinib and 19.2 months (17.5-22.3) with sorafenib (hazard ratio [HR] 0.969, 95% CI 0.800-1.174; one-sided p=0.3744).",Premise
2825,AbstRCT_neoplasm_23598172,"Median investigator-assessed PFS was 8.3 months (95% CI 6.7-9.2) with axitinib and 5·7 months (4.7-6.5) with sorafenib (HR 0.656, 95% CI 0.552-0.779; one-sided p<0.0001).",Premise
2826,AbstRCT_neoplasm_23598172,"Patient-reported outcomes scores were similar in the treatment groups at baseline, were maintained during treatment,",Premise
2827,AbstRCT_neoplasm_23598172,but decreased at end-of-treatment.,Premise
2828,AbstRCT_neoplasm_23598172,"Common grade 3 or higher treatment-related adverse events were hypertension (60 [17%]), diarrhoea (40 [11%]), and fatigue (37 [10%]) in 359 axitinib-treated patients and hand-foot syndrome (61 [17%]), hypertension (43 [12%]), and diarrhoea (27 [8%]) in 355 sorafenib-treated patients.",Premise
2829,AbstRCT_neoplasm_23598172,"In a post-hoc 12-week landmark analysis, median overall survival was longer in patients with a diastolic blood pressure of 90 mm Hg or greater than in those with a diastolic blood pressure of less than 90 mm Hg: 20.7 months (95% CI 18.4-24.6) versus 12.9 months (10.1-20.4) in the axitinib group (p=0.0116), and 20.2 months (17.1-32.0) versus 14.8 months (12.0-17.7) in the sorafenib group (one-sided p=0.0020).",Premise
2830,AbstRCT_neoplasm_23598172,investigator-assessed PFS remained longer in the axitinib group compared with the sorafenib group.,Claim
2831,AbstRCT_neoplasm_23598172,These results establish axitinib as a second-line treatment option for patients with metastatic renal cell carcinoma.,Claim
2832,AbstRCT_neoplasm_23598172,"overall survival, a secondary endpoint for the study, did not differ between the two groups,",Claim
2833,AbstRCT_neoplasm_8839553,Cerebral metastasis is a common oncologic problem that occurs in 15-30% of cancer patients;,Claim
2834,AbstRCT_neoplasm_8839553,No difference in survival was detected between the groups;,Premise
2835,AbstRCT_neoplasm_8839553,"the median survival for the radiation group was 6.3 months (95% confidence interval, 3-11.4) compared with 5.6 months for the surgery plus radiation group (95% confidence interval, 3.9-7.2) (P = 0.24).",Premise
2836,AbstRCT_neoplasm_8839553,Most patients died within the first year (69.8% in the radiation arm vs. 87.8% in the surgery plus radiation arm).,Premise
2837,AbstRCT_neoplasm_8839553,"There were no significant differences in the 30-day mortality, morbidity, or causes of death.",Premise
2838,AbstRCT_neoplasm_8839553,"Extracranial metastases was an important predictor of mortality (relative risk, 2.3).",Premise
2839,AbstRCT_neoplasm_8839553,The mean proportion of days that the Karnofsky performance status was > or = 70% did not differ between the 2 groups.,Premise
2840,AbstRCT_neoplasm_8839553,This trial failed to demonstrate that the addition of surgery to radiation therapy improved outcome of patients with a single brain metastasis.,Claim
2841,AbstRCT_neoplasm_8839553,"Thus, the efficacy of surgery plus radiation compared with radiation alone needs to be addressed by further clinical trials and/or a meta-analysis.",Claim
2842,AbstRCT_neoplasm_10526263,"For several decades, both preoperative intra-arterial chemotherapy and preoperative irradiation have been accepted treatments for patients with tumors of the head and neck.",Claim
2843,AbstRCT_neoplasm_10526263,Occurrence of a second carcinoma was 3 times as frequent in the irradiation group (9 patients) as in the chemotherapy group (3 patients).,Premise
2844,AbstRCT_neoplasm_10526263,the survival rates were by-and-large the same for the two groups.,Claim
2845,AbstRCT_neoplasm_10526263,"Regarding postoperative quality of life, the chemotherapy group presented a more favorable picture.",Claim
2846,AbstRCT_neoplasm_10526263,The long term survival results subsequent to preoperative intra-arterial chemotherapy or preoperative radiotherapy were practically the same.,Claim
2847,AbstRCT_neoplasm_10526263,"Regarding postoperative quality of life, patients who underwent intra-arterial chemotherapy appeared to be in a slightly more favorable situation.",Claim
2848,AbstRCT_neoplasm_10526263,"After 5 years, 18 of the 47 patients who received chemotherapy and 15 of the 48 patients who received irradiation were still alive and tumor free.",Premise
2849,AbstRCT_neoplasm_10526263,A few more patients had died of recurrence or regional metastasis in the chemotherapy group (23 patients) than in the irradiation group (20 patients).,Premise
2850,AbstRCT_neoplasm_21901389,"Results tended to decline at 12 months and even more at 24 months, though at all times, they were as robust in women with lower expectation of effect as in those with higher expectation.",Premise
2851,AbstRCT_neoplasm_21901389,"The MBSR intervention appears to benefit psychosocial adjustment in cancer patients, over and above the effects of usual care or a credible control condition.",Claim
2852,AbstRCT_neoplasm_21901389,The universality of effects across levels of expectation indicates a potential to utilize this stress reduction approach as complementary therapy in oncologic practice.,MajorClaim
2853,AbstRCT_neoplasm_21901389,"Secondary outcome improvements resulting in significant between-group contrasts favoring the MBSR group at 4 months included meaningfulness, depression, paranoid ideation, hostility, anxiety, unhappiness, and emotional control.",Premise
2854,AbstRCT_neoplasm_16446335,"Of the 103 participants, overall QOL at week 4 was maintained by the patients in the intervention (n = 49), whereas QOL at week 4 significantly decreased for patients in the control group (n = 54).",Premise
2855,AbstRCT_neoplasm_16446335,This change reflected a 3-point increase from baseline in the intervention group and a 9-point decrease from baseline in the control group (P = .009).,Premise
2856,AbstRCT_neoplasm_16446335,"Intervention participants maintained their QOL, and controls gradually returned to baseline by the end of the 6-month follow-up period.",Premise
2857,AbstRCT_neoplasm_16446335,"Although intervention participants maintained and actually improved their QOL during radiation therapy, control participants experienced a significant decrease in their QOL",Claim
2858,AbstRCT_neoplasm_16446335,"Thus, a structured multidisciplinary intervention can help maintain or even improve QOL in patients with advanced cancer who are undergoing cancer treatment.",Claim
2859,AbstRCT_neoplasm_15251160,Bone metastases occur in most women with advanced breast cancer and can lead to considerable morbidity and a rapid deterioration in the patient's quality of life.,Claim
2860,AbstRCT_neoplasm_15251160,Ibandronate was generally well tolerated.,Premise
2861,AbstRCT_neoplasm_15251160,"Compared with baseline measurements, the bone pain score was increased at the last assessment in both the placebo and 2 mg ibandronate groups,",Premise
2862,AbstRCT_neoplasm_15251160,"but was significantly reduced in the patients receiving 6 mg ibandronate (-0.28+/-1.11, P < 0.001).",Premise
2863,AbstRCT_neoplasm_15251160,A significant improvement in quality of life was demonstrated for patients treated with ibandronate (P < 0.05) for all global health status.,Premise
2864,AbstRCT_neoplasm_15251160,"Overall, at the last assessment, the 6 mg ibandronate group showed significantly better functioning compared with placebo (P = 0.004), and had significantly better scores on the domains of physical, emotional, and social functioning, and in global health status (P < 0.05).",Premise
2865,AbstRCT_neoplasm_15251160,Significant improvements in the symptoms of fatigue and pain were also observed in the 6 mg ibandronate group.,Premise
2866,AbstRCT_neoplasm_15251160,"I.v. ibandronate treatment leads to significant improvements in quality of life, and is an effective and well-tolerated palliative treatment in patients with bone metastases due to breast cancer.",Claim
2867,AbstRCT_neoplasm_23788218,"Significantly fewer patients receiving escitalopram developed depression (24.6% in the placebo group vs 10.0% in the escitalopram group; stratified log-rank test, P = .04).",Premise
